Zipcode,State_Abbrev,City,County,State_Rate,City/CountyRates,Combined_Rate
36016,AL,Clayton,Barbour,0.04,0.055,0.095
36017,AL,Clio,Barbour,0.04,0.055,0.095
36020,AL,Coosada,Elmore,0.04,0.045000000000000005,0.085
36022,AL,Deatsville,Elmore,0.04,0.019999999999999997,0.06
36023,AL,East Tallassee,Tallapoosa,0.04,0.019999999999999997,0.06
36024,AL,Eclectic,Elmore,0.04,0.060000000000000005,0.1
36025,AL,Elmore,Elmore,0.04,0.04,0.08
36026,AL,Equality,Coosa,0.04,0.019999999999999997,0.06
36027,AL,Eufaula,Barbour,0.04,0.055,0.095
36072,AL,Eufaula,Barbour,0.04,0.055,0.095
36028,AL,Dozier,Crenshaw,0.04,0.045000000000000005,0.085
36029,AL,Fitzpatrick,Bullock,0.04,0.025,0.065
36030,AL,Forest Home,Butler,0.04,0.015,0.055
36031,AL,Fort Davis,Macon,0.04,0.025,0.065
36032,AL,Fort Deposit,Lowndes,0.04,0.065,0.105
36033,AL,Georgiana,Butler,0.04,0.055,0.095
36034,AL,Glenwood,Crenshaw,0.04,0.055,0.095
36035,AL,Goshen,Pike,0.04,0.055,0.095
36036,AL,Grady,Montgomery,0.04,0.025,0.065
36037,AL,Greenville,Butler,0.04,0.060000000000000005,0.1
36038,AL,Gantt,Covington,0.04,0.045000000000000005,0.085
36039,AL,Hardaway,Macon,0.04,0.025,0.065
36040,AL,Hayneville,Lowndes,0.04,0.065,0.105
36041,AL,Highland Home,Crenshaw,0.04,0.034999999999999996,0.075
36042,AL,Honoraville,Crenshaw,0.04,0.034999999999999996,0.075
36043,AL,Hope Hull,Montgomery,0.04,0.025,0.065
36045,AL,Kent,Elmore,0.04,0.010000000000000002,0.05
36046,AL,Lapine,Montgomery,0.04,0.025,0.065
36047,AL,Letohatchee,Lowndes,0.04,0.04,0.08
36048,AL,Louisville,Barbour,0.04,0.055,0.095
36049,AL,Luverne,Crenshaw,0.04,0.060000000000000005,0.1
36051,AL,Marbury,Autauga,0.04,0.019999999999999997,0.06
36052,AL,Mathews,Montgomery,0.04,0.025,0.065
36053,AL,Midway,Bullock,0.04,0.055,0.095
36054,AL,Millbrook,Elmore,0.04,0.045000000000000005,0.085
36057,AL,Mount Meigs,Montgomery,0.04,0.025,0.065
36061,AL,Perote,Bullock,0.04,0.025,0.065
36062,AL,Petrey,Crenshaw,0.04,0.034999999999999996,0.075
36064,AL,Pike Road,Montgomery,0.04,0.047499999999999994,0.0875
36065,AL,Pine Level,Montgomery,0.04,0.025,0.065
36066,AL,Prattville,Autauga,0.04,0.019999999999999997,0.06
36067,AL,Prattville,Autauga,0.04,0.019999999999999997,0.06
36068,AL,Prattville,Autauga,0.04,0.019999999999999997,0.06
36069,AL,Ramer,Montgomery,0.04,0.025,0.065
36071,AL,Rutledge,Crenshaw,0.04,0.055,0.095
36075,AL,Shorter,Macon,0.04,0.07500000000000001,0.115
36078,AL,Tallassee,Elmore,0.04,0.010000000000000002,0.05
36079,AL,Troy,Pike,0.04,0.034999999999999996,0.075
36081,AL,Troy,Pike,0.04,0.034999999999999996,0.075
36082,AL,Troy,Pike,0.04,0.034999999999999996,0.075
36080,AL,Titus,Elmore,0.04,0.010000000000000002,0.05
36083,AL,Tuskegee,Macon,0.04,0.07500000000000001,0.115
36087,AL,Tuskegee Institute,Macon,0.04,0.025,0.065
36088,AL,Tuskegee Institute,Macon,0.04,0.025,0.065
36089,AL,Union Springs,Bullock,0.04,0.060000000000000005,0.1
36091,AL,Verbena,Chilton,0.04,0.04,0.08
36092,AL,Wetumpka,Elmore,0.04,0.049999999999999996,0.09
36093,AL,Wetumpka,Elmore,0.04,0.049999999999999996,0.09
36101,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36102,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36103,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36104,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36105,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36106,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36107,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36108,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36109,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36110,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36111,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36112,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36113,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36114,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36115,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36116,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36117,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36118,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36119,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36120,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36121,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36123,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36124,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36125,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36130,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36131,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36132,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36135,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36140,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36141,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36142,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36177,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36191,AL,Montgomery,Montgomery,0.04,0.060000000000000005,0.1
36201,AL,Anniston,Calhoun,0.04,0.060000000000000005,0.1
36202,AL,Anniston,Calhoun,0.04,0.060000000000000005,0.1
36204,AL,Anniston,Calhoun,0.04,0.060000000000000005,0.1
36205,AL,Anniston,Calhoun,0.04,0.060000000000000005,0.1
36206,AL,Anniston,Calhoun,0.04,0.060000000000000005,0.1
36207,AL,Anniston,Calhoun,0.04,0.060000000000000005,0.1
36203,AL,Oxford,Calhoun,0.04,0.030000000000000006,0.07
36250,AL,Alexandria,Calhoun,0.04,0.010000000000000002,0.05
36251,AL,Ashland,Clay,0.04,0.049999999999999996,0.09
36253,AL,Bynum,Calhoun,0.04,0.010000000000000002,0.05
36254,AL,Choccolocco,Calhoun,0.04,0.010000000000000002,0.05
36255,AL,Cragford,Clay,0.04,0.019999999999999997,0.06
36256,AL,Daviston,Tallapoosa,0.04,0.04,0.08
36258,AL,Delta,Clay,0.04,0.019999999999999997,0.06
36260,AL,Eastaboga,Calhoun,0.04,0.010000000000000002,0.05
36261,AL,Edwardsville,Cleburne,0.04,0.04,0.08
36262,AL,Fruithurst,Cleburne,0.04,0.049999999999999996,0.09
36263,AL,Graham,Randolph,0.04,0.025,0.065
36264,AL,Heflin,Cleburne,0.04,0.049999999999999996,0.09
36265,AL,Jacksonville,Calhoun,0.04,0.060000000000000005,0.1
36266,AL,Lineville,Clay,0.04,0.049999999999999996,0.09
36267,AL,Millerville,Clay,0.04,0.019999999999999997,0.06
36268,AL,Munford,Talladega,0.04,0.060000000000000005,0.1
36269,AL,Muscadine,Cleburne,0.04,0.019999999999999997,0.06
36271,AL,Ohatchee,Calhoun,0.04,0.049999999999999996,0.09
36272,AL,Piedmont,Calhoun,0.04,0.060000000000000005,0.1
36273,AL,Ranburne,Cleburne,0.04,0.04,0.08
36274,AL,Roanoke,Randolph,0.04,0.060000000000000005,0.1
36275,AL,Spring Garden,Cherokee,0.04,0.034999999999999996,0.075
36276,AL,Wadley,Randolph,0.04,0.055,0.095
36277,AL,Weaver,Calhoun,0.04,0.060000000000000005,0.1
36278,AL,Wedowee,Randolph,0.04,0.060000000000000005,0.1
36279,AL,Wellington,Calhoun,0.04,0.010000000000000002,0.05
36280,AL,Woodland,Randolph,0.04,0.055,0.095
36301,AL,Dothan,Houston,0.04,0.049999999999999996,0.09
36302,AL,Dothan,Houston,0.04,0.049999999999999996,0.09
36303,AL,Dothan,Houston,0.04,0.049999999999999996,0.09
36304,AL,Dothan,Houston,0.04,0.049999999999999996,0.09
36305,AL,Dothan,Houston,0.04,0.049999999999999996,0.09
36310,AL,Abbeville,Henry,0.04,0.049999999999999996,0.09
36311,AL,Ariton,Dale,0.04,0.04,0.08
36312,AL,Ashford,Houston,0.04,0.049999999999999996,0.09
36313,AL,Bellwood,Geneva,0.04,0.019999999999999997,0.06
36314,AL,Black,Geneva,0.04,0.04,0.08
36316,AL,Chancellor,Geneva,0.04,0.019999999999999997,0.06
36317,AL,Clopton,Henry,0.04,0.019999999999999997,0.06
36318,AL,Coffee Springs,Geneva,0.04,0.04,0.08
36319,AL,Columbia,Houston,0.04,0.04,0.08
36320,AL,Cottonwood,Houston,0.04,0.04,0.08
36321,AL,Cowarts,Houston,0.04,0.030000000000000006,0.07
36322,AL,Daleville,Dale,0.04,0.049999999999999996,0.09
36323,AL,Elba,Coffee,0.04,0.049999999999999996,0.09
36330,AL,Enterprise,Coffee,0.04,0.049999999999999996,0.09
36331,AL,Enterprise,Coffee,0.04,0.049999999999999996,0.09
36340,AL,Geneva,Geneva,0.04,0.055,0.095
36343,AL,Gordon,Houston,0.04,0.049999999999999996,0.09
36344,AL,Hartford,Geneva,0.04,0.049999999999999996,0.09
36345,AL,Headland,Henry,0.04,0.049999999999999996,0.09
36346,AL,Jack,Coffee,0.04,0.010000000000000002,0.05
36349,AL,Malvern,Geneva,0.04,0.04,0.08
36350,AL,Midland City,Dale,0.04,0.049999999999999996,0.09
36351,AL,New Brockton,Coffee,0.04,0.049999999999999996,0.09
36352,AL,Newton,Dale,0.04,0.049999999999999996,0.09
36353,AL,Newville,Henry,0.04,0.04,0.08
36360,AL,Ozark,Dale,0.04,0.049999999999999996,0.09
36361,AL,Ozark,Dale,0.04,0.049999999999999996,0.09
36362,AL,Fort Rucker,Dale,0.04,0.019999999999999997,0.06
36370,AL,Pansey,Houston,0.04,0.010000000000000002,0.05
36371,AL,Pinckard,Dale,0.04,0.04,0.08
36373,AL,Shorterville,Henry,0.04,0.019999999999999997,0.06
36374,AL,Skipperville,Dale,0.04,0.019999999999999997,0.06
36375,AL,Slocomb,Geneva,0.04,0.049999999999999996,0.09
36376,AL,Webb,Houston,0.04,0.04,0.08
36401,AL,Evergreen,Conecuh,0.04,0.049999999999999996,0.09
36420,AL,Andalusia,Covington,0.04,0.060000000000000005,0.1
36421,AL,Andalusia,Covington,0.04,0.060000000000000005,0.1
36425,AL,Beatrice,Monroe,0.04,0.04,0.08
36426,AL,Brewton,Escambia,0.04,0.060000000000000005,0.1
36427,AL,Brewton,Escambia,0.04,0.060000000000000005,0.1
36429,AL,Brooklyn,Conecuh,0.04,0.019999999999999997,0.06
36432,AL,Castleberry,Conecuh,0.04,0.049999999999999996,0.09
36435,AL,Coy,Wilcox,0.04,0.045000000000000005,0.085
36436,AL,Dickinson,Clarke,0.04,0.010000000000000002,0.05
36439,AL,Excel,Monroe,0.04,0.045000000000000005,0.085
36441,AL,Flomaton,Escambia,0.04,0.060000000000000005,0.1
36442,AL,Florala,Covington,0.04,0.060000000000000005,0.1
36444,AL,Franklin,Monroe,0.04,0.025,0.065
36445,AL,Frisco City,Monroe,0.04,0.04,0.08
36446,AL,Fulton,Clarke,0.04,0.04,0.08
36449,AL,Uriah,Monroe,0.04,0.025,0.065
36480,AL,Uriah,Monroe,0.04,0.025,0.065
36451,AL,Grove Hill,Clarke,0.04,0.060000000000000005,0.1
36453,AL,Kinston,Coffee,0.04,0.049999999999999996,0.09
36454,AL,Lenox,Conecuh,0.04,0.019999999999999997,0.06
36455,AL,Lockhart,Covington,0.04,0.045000000000000005,0.085
36457,AL,Megargel,Monroe,0.04,0.025,0.065
36458,AL,Mexia,Monroe,0.04,0.025,0.065
36460,AL,Monroeville,Monroe,0.04,0.049999999999999996,0.09
36461,AL,Monroeville,Monroe,0.04,0.049999999999999996,0.09
36467,AL,Opp,Covington,0.04,0.060000000000000005,0.1
36470,AL,Perdue Hill,Monroe,0.04,0.025,0.065
36471,AL,Peterman,Monroe,0.04,0.025,0.065
36473,AL,Range,Conecuh,0.04,0.019999999999999997,0.06
36474,AL,Red Level,Covington,0.04,0.049999999999999996,0.09
36475,AL,Repton,Conecuh,0.04,0.060000000000000005,0.1
36476,AL,River Falls,Covington,0.04,0.045000000000000005,0.085
36477,AL,Samson,Geneva,0.04,0.049999999999999996,0.09
36481,AL,Vredenburgh,Monroe,0.04,0.025,0.065
36482,AL,Whatley,Clarke,0.04,0.010000000000000002,0.05
36483,AL,Wing,Covington,0.04,0.025,0.065
36502,AL,Atmore,Escambia,0.04,0.060000000000000005,0.1
36503,AL,Atmore,Escambia,0.04,0.060000000000000005,0.1
36504,AL,Atmore,Escambia,0.04,0.060000000000000005,0.1
36505,AL,Axis,Mobile,0.04,0.015,0.055
36507,AL,Bay Minette,Baldwin,0.04,0.060000000000000005,0.1
36509,AL,Bayou La Batre,Mobile,0.04,0.060000000000000005,0.1
36511,AL,Bon Secour,Baldwin,0.04,0.030000000000000006,0.07
36512,AL,Bucks,Mobile,0.04,0.015,0.055
36513,AL,Calvert,Washington,0.04,0.010000000000000002,0.05
36518,AL,Chatom,Washington,0.04,0.060000000000000005,0.1
36521,AL,Chunchula,Mobile,0.04,0.015,0.055
36522,AL,Citronelle,Mobile,0.04,0.060000000000000005,0.1
36523,AL,Coden,Mobile,0.04,0.015,0.055
36524,AL,Coffeeville,Clarke,0.04,0.060000000000000005,0.1
36525,AL,Creola,Mobile,0.04,0.055,0.095
36526,AL,Daphne,Baldwin,0.04,0.055,0.095
36527,AL,Daphne,Baldwin,0.04,0.055,0.095
36528,AL,Dauphin Island,Mobile,0.04,0.060000000000000005,0.1
36529,AL,Deer Park,Washington,0.04,0.010000000000000002,0.05
36530,AL,Elberta,Baldwin,0.04,0.07,0.11
36532,AL,Fairhope,Baldwin,0.04,0.049999999999999996,0.09
36533,AL,Fairhope,Baldwin,0.04,0.049999999999999996,0.09
36535,AL,Foley,Baldwin,0.04,0.060000000000000005,0.1
36536,AL,Foley,Baldwin,0.04,0.060000000000000005,0.1
36538,AL,Frankville,Washington,0.04,0.010000000000000002,0.05
36539,AL,Fruitdale,Washington,0.04,0.010000000000000002,0.05
36540,AL,Gainestown,Clarke,0.04,0.010000000000000002,0.05
36541,AL,Grand Bay,Mobile,0.04,0.015,0.055
36542,AL,Gulf Shores,Baldwin,0.04,0.060000000000000005,0.1
36547,AL,Gulf Shores,Baldwin,0.04,0.060000000000000005,0.1
36543,AL,Huxford,Escambia,0.04,0.019999999999999997,0.06
36544,AL,Irvington,Mobile,0.04,0.015,0.055
36545,AL,Jackson,Clarke,0.04,0.049999999999999996,0.09
36548,AL,Leroy,Washington,0.04,0.010000000000000002,0.05
36549,AL,Lillian,Baldwin,0.04,0.030000000000000006,0.07
36550,AL,Little River,Baldwin,0.04,0.030000000000000006,0.07
36551,AL,Loxley,Baldwin,0.04,0.049999999999999996,0.09
36555,AL,Magnolia Springs,Baldwin,0.04,0.049999999999999996,0.09
36556,AL,Malcolm,Washington,0.04,0.010000000000000002,0.05
36558,AL,Millry,Washington,0.04,0.060000000000000005,0.1
36559,AL,Montrose,Baldwin,0.04,0.030000000000000006,0.07
36560,AL,Mount Vernon,Mobile,0.04,0.055,0.095
36561,AL,Orange Beach,Baldwin,0.04,0.060000000000000005,0.1
36562,AL,Perdido,Baldwin,0.04,0.030000000000000006,0.07
36564,AL,Point Clear,Baldwin,0.04,0.030000000000000006,0.07
36567,AL,Robertsdale,Baldwin,0.04,0.049999999999999996,0.09
36568,AL,Saint Elmo,Mobile,0.04,0.015,0.055
36569,AL,Saint Stephens,Washington,0.04,0.010000000000000002,0.05
36571,AL,Saraland,Mobile,0.04,0.060000000000000005,0.1
36572,AL,Satsuma,Mobile,0.04,0.060000000000000005,0.1
36574,AL,Seminole,Baldwin,0.04,0.030000000000000006,0.07
36575,AL,Semmes,Mobile,0.04,0.045000000000000005,0.085
36576,AL,Silverhill,Baldwin,0.04,0.049999999999999996,0.09
36577,AL,Spanish Fort,Baldwin,0.04,0.045000000000000005,0.085
36578,AL,Stapleton,Baldwin,0.04,0.030000000000000006,0.07
36579,AL,Stockton,Baldwin,0.04,0.030000000000000006,0.07
36580,AL,Summerdale,Baldwin,0.04,0.060000000000000005,0.1
36581,AL,Sunflower,Washington,0.04,0.010000000000000002,0.05
36582,AL,Theodore,Mobile,0.04,0.015,0.055
36590,AL,Theodore,Mobile,0.04,0.015,0.055
36583,AL,Tibbie,Washington,0.04,0.010000000000000002,0.05
36584,AL,Vinegar Bend,Washington,0.04,0.010000000000000002,0.05
36585,AL,Wagarville,Washington,0.04,0.010000000000000002,0.05
36587,AL,Wilmer,Mobile,0.04,0.015,0.055
36601,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36602,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36603,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36604,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36605,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36606,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36607,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36608,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36609,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36610,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36611,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36612,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36615,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36616,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36617,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36618,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36619,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36628,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36633,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36640,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36641,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36644,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36652,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36660,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36663,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36670,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36671,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36675,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36685,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36688,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36689,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36691,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36693,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36695,AL,Mobile,Mobile,0.04,0.060000000000000005,0.1
36613,AL,Eight Mile,Mobile,0.04,0.015,0.055
36701,AL,Selma,Dallas,0.04,0.060000000000000005,0.1
36702,AL,Selma,Dallas,0.04,0.060000000000000005,0.1
36703,AL,Selma,Dallas,0.04,0.060000000000000005,0.1
36720,AL,Alberta,Wilcox,0.04,0.045000000000000005,0.085
36722,AL,Arlington,Wilcox,0.04,0.045000000000000005,0.085
36723,AL,Boykin,Wilcox,0.04,0.045000000000000005,0.085
36726,AL,Camden,Wilcox,0.04,0.07,0.11
36727,AL,Campbell,Clarke,0.04,0.010000000000000002,0.05
36728,AL,Catherine,Wilcox,0.04,0.045000000000000005,0.085
36732,AL,Demopolis,Marengo,0.04,0.049999999999999996,0.09
36736,AL,Dixons Mills,Marengo,0.04,0.019999999999999997,0.06
36738,AL,Faunsdale,Marengo,0.04,0.049999999999999996,0.09
36740,AL,Forkland,Greene,0.04,0.049999999999999996,0.09
36741,AL,Furman,Wilcox,0.04,0.045000000000000005,0.085
36742,AL,Gallion,Hale,0.04,0.030000000000000006,0.07
36744,AL,Greensboro,Hale,0.04,0.060000000000000005,0.1
36745,AL,Jefferson,Marengo,0.04,0.019999999999999997,0.06
36748,AL,Linden,Marengo,0.04,0.049999999999999996,0.09
36749,AL,Jones,Autauga,0.04,0.019999999999999997,0.06
36750,AL,Maplesville,Chilton,0.04,0.060000000000000005,0.1
36751,AL,Lower Peach Tree,Wilcox,0.04,0.045000000000000005,0.085
36752,AL,Lowndesboro,Lowndes,0.04,0.060000000000000005,0.1
36754,AL,Magnolia,Marengo,0.04,0.019999999999999997,0.06
36756,AL,Marion,Perry,0.04,0.060000000000000005,0.1
36758,AL,Plantersville,Dallas,0.04,0.015,0.055
36759,AL,Marion Junction,Dallas,0.04,0.015,0.055
36761,AL,Minter,Dallas,0.04,0.015,0.055
36763,AL,Myrtlewood,Marengo,0.04,0.04,0.08
36764,AL,Nanafalia,Marengo,0.04,0.019999999999999997,0.06
36765,AL,Newbern,Hale,0.04,0.04,0.08
36766,AL,Oak Hill,Wilcox,0.04,0.045000000000000005,0.085
36767,AL,Orrville,Dallas,0.04,0.049999999999999996,0.09
36768,AL,Pine Apple,Wilcox,0.04,0.045000000000000005,0.085
36769,AL,Pine Hill,Wilcox,0.04,0.07,0.11
36773,AL,Safford,Dallas,0.04,0.015,0.055
36775,AL,Sardis,Dallas,0.04,0.015,0.055
36776,AL,Sawyerville,Hale,0.04,0.030000000000000006,0.07
36783,AL,Thomaston,Marengo,0.04,0.049999999999999996,0.09
36784,AL,Thomasville,Clarke,0.04,0.060000000000000005,0.1
36785,AL,Tyler,Lowndes,0.04,0.015,0.055
36786,AL,Uniontown,Perry,0.04,0.060000000000000005,0.1
36790,AL,Stanton,Chilton,0.04,0.04,0.08
36792,AL,Randolph,Bibb,0.04,0.04,0.08
36793,AL,Lawley,Bibb,0.04,0.04,0.08
36801,AL,Opelika,Lee,0.04,0.049999999999999996,0.09
36802,AL,Opelika,Lee,0.04,0.049999999999999996,0.09
36803,AL,Opelika,Lee,0.04,0.049999999999999996,0.09
36804,AL,Opelika,Lee,0.04,0.049999999999999996,0.09
36830,AL,Auburn,Lee,0.04,0.049999999999999996,0.09
36831,AL,Auburn,Lee,0.04,0.049999999999999996,0.09
36832,AL,Auburn,Lee,0.04,0.049999999999999996,0.09
36849,AL,Auburn University,Lee,0.04,0.04,0.08
36850,AL,Camp Hill,Tallapoosa,0.04,0.055,0.095
36851,AL,Cottonton,Russell,0.04,0.04,0.08
36852,AL,Cusseta,Lee,0.04,0.019999999999999997,0.06
36853,AL,Dadeville,Tallapoosa,0.04,0.055,0.095
36854,AL,Valley,Chambers,0.04,0.060000000000000005,0.1
36872,AL,Valley,Lee,0.04,0.060000000000000005,0.1
36855,AL,Five Points,Chambers,0.04,0.04,0.08
36856,AL,Fort Mitchell,Russell,0.04,0.04,0.08
36858,AL,Hatchechubbee,Russell,0.04,0.04,0.08
36859,AL,Holy Trinity,Russell,0.04,0.04,0.08
36860,AL,Hurtsboro,Russell,0.04,0.049999999999999996,0.09
36862,AL,Lafayette,Chambers,0.04,0.049999999999999996,0.09
36863,AL,Lanett,Chambers,0.04,0.060000000000000005,0.1
36865,AL,Loachapoka,Lee,0.04,0.04,0.08
36866,AL,Notasulga,Macon,0.04,0.055,0.095
36867,AL,Phenix City,Russell,0.04,0.055,0.095
36868,AL,Phenix City,Russell,0.04,0.055,0.095
36869,AL,Phenix City,Russell,0.04,0.055,0.095
36870,AL,Phenix City,Lee,0.04,0.055,0.095
36871,AL,Pittsview,Russell,0.04,0.04,0.08
36874,AL,Salem,Lee,0.04,0.04,0.08
36875,AL,Seale,Russell,0.04,0.04,0.08
36877,AL,Smiths Station,Lee,0.04,0.049999999999999996,0.09
36879,AL,Waverly,Lee,0.04,0.060000000000000005,0.1
36901,AL,Bellamy,Sumter,0.04,0.030000000000000006,0.07
36904,AL,Butler,Choctaw,0.04,0.049999999999999996,0.09
36907,AL,Cuba,Sumter,0.04,0.060000000000000005,0.1
36908,AL,Gilbertown,Choctaw,0.04,0.049999999999999996,0.09
36910,AL,Jachin,Choctaw,0.04,0.030000000000000006,0.07
36912,AL,Lisman,Choctaw,0.04,0.060000000000000005,0.1
36913,AL,Melvin,Choctaw,0.04,0.030000000000000006,0.07
36915,AL,Needham,Choctaw,0.04,0.04,0.08
36916,AL,Pennington,Choctaw,0.04,0.060000000000000005,0.1
36919,AL,Silas,Choctaw,0.04,0.049999999999999996,0.09
36921,AL,Toxey,Choctaw,0.04,0.049999999999999996,0.09
36922,AL,Ward,Choctaw,0.04,0.030000000000000006,0.07
36925,AL,York,Sumter,0.04,0.07,0.11
99501,AK,Anchorage,Anchorage,0.0,0.0,0.0
99502,AK,Anchorage,Anchorage,0.0,0.0,0.0
99503,AK,Anchorage,Anchorage,0.0,0.0,0.0
99504,AK,Anchorage,Anchorage,0.0,0.0,0.0
99507,AK,Anchorage,Anchorage,0.0,0.0,0.0
99508,AK,Anchorage,Anchorage,0.0,0.0,0.0
99509,AK,Anchorage,Anchorage,0.0,0.0,0.0
99510,AK,Anchorage,Anchorage,0.0,0.0,0.0
99511,AK,Anchorage,Anchorage,0.0,0.0,0.0
99513,AK,Anchorage,Anchorage,0.0,0.0,0.0
99514,AK,Anchorage,Anchorage,0.0,0.0,0.0
